"iDate" "sCrop" "sCropCult" "sCropNum" "sCultivar" "cCycleEndType" "sLastHarvest" "sLastSowing" "sManagement" "sStubleWeight" "sIrrigationNumber" "sDailyRateNfromLeave" "sAccumulatedAboveGroundDryMatter" "sAccumulatedGrainDryMatter" "sAccumulatedLeafDryMatter" "sAccumulatedStemDryMatter" "sAccumulatedVegetativeDryMatter" "sDailyRateHIincrease" "sDryMatterAtBeginningSeedGrowth" "sHarvestIndex" "sTranslocatableBiomass" "sDecreaseLAIperBD" "sLAI" "sLAIforEvapotranspiration" "sMainstemNodeNumber" "sPlantdensity" "sPlantLeafArea" "sBiologicalDay" "sBiologicalDaysSinceSowing" "sDurationStage" "sGrowthStage" "sGrowthStageNumber" "sThermalUnit" "sVernalization" "sRootFrontDepth" "sFloodDuration" "sDaysSinceStage2evaporation" "sWater.1" "sWater.10" "sWater.2" "sWater.3" "sWater.4" "sWater.5" "sWater.6" "sWater.7" "sWater.8" "sWater.9" "sSnow" "iPr" "iRSDS" "iTASMax" "iTASMin" "pFloodLengthDeath" "pDailyRateHIincreaseCriticalPoint1" "pDailyRateHIincreaseCriticalPoint2" "pDailyRateHIincreaseCriticalPoint3" "pDailyRateHIincreaseCriticalPoint4" "pFractionCropMassTranslocatable" "pFractionDMtoLeavesPhase1A" "pFractionDMtoLeavesPhase1B" "pFractionDMtoLeavesPhase2" "pGrainConversionCoefficient" "pInflexionPointLeafAllocationAB" "pPotentialDailyRateHIincrease" "pStemMinimumNconcentration" "pKPAR" "pRadEffiencyOptimal" "pTbaseRUE" "pTopt1RUE" "pTopt2RUE" "pTstopRUE" "pcoefPlantLeafNumberNode" "pExpPlantLeafNumberNode" "pFreezeFracLeafDestruction" "pFreezeThresholdTemp" "pHeatFracLeafDestruction" "pHeatThresholdTemp" "pPhyllochron" "pSpecificLeafArea" "pSpecLeafNGreenLeaf" "pSpecLeafNSenescenceLeaf" "pCriticalPhotoPeriod" "pPhotoperiodFunction" "pPhotoPeriodSensitivity" "pTbasedev" "pTbaseVernalization" "pTopt1dev" "pTopt1Vernalization" "pTopt2dev" "pTopt2Vernalization" "pTstopdev" "pTstopVernalization" "pVDSAT" "pVernalizationSensitivity" "pMaxDepthWaterExtraction" "pPotentialRootGrowth" "pCoefWaterStressGrowthToDevelopment" "pThresholdWaterStressGrowth" "pThresholdWaterStressLeafArea" "pTranspirationEfficiencyLinkedToCO2" "cIrrigationWater" "cEndCropCycle" "cDailyDryMatterforLeavesAndStems" "cDailyPortionDMtranslocated" "cDailySeedWeightIncrease" "cDailyStemWeightIncrease" "cEffectOfHeatOnDHI" "cFractionDMtoLeaves" "sDailyLeafWeightIncrease" "cCoefTemperatureRUE" "cDryMatterProduction" "cRUE" "cDecreaseLAI" "cFrost" "cGrowthLAI" "cHeat" "cCoefDrySoilSurface" "cCoefPhotoPeriod" "cCoefTemp" "cCoefVernalization" "cCrownTemp" "cDailyVernalization" "cDeltaBiologicalDay" "cDeltaThermalUnit" "cPhenoFunction" "cPhotoDuration" "cTemp" "cCoefWaterstressDevelopment" "cCoefWaterstressGrowth" "cCoefWaterstressLeafArea" "cCoefWaterStressSaturation" "cAvailableWaterInRootZone" "cFTSWrootZone" "cActualSoilEvaporation" "cDownwardWaterFlux.1" "cDownwardWaterFlux.10" "cDownwardWaterFlux.2" "cDownwardWaterFlux.3" "cDownwardWaterFlux.4" "cDownwardWaterFlux.5" "cDownwardWaterFlux.6" "cDownwardWaterFlux.7" "cDownwardWaterFlux.8" "cDownwardWaterFlux.9" "cDrain" "cPET" "cPotentialSoilEvaporation" "cRunoff" "cSoilEvaporation" "cTranspiration" "cPAR" "cPrCorrected" "cSnowMelt" "case"
2006-12-13 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 159.851224903815 0 35.1672694788393 0 517.313166277062 474.929499860416 598.981847826087 30 358779.254025154 22.2442105263158 30.7442105263158 36 "EMR" 2 785.935 0 200 0 1 34.8794563198035 0 8.60828672941296 3.83857765339052 0 0 0 0 0 0 0 47.95 0.69 11.93 8.31 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0.376634184621547 0 0 0.177018066772127 1 0.53 0.19961611784942 0.676666666666667 0.376634184621547 1.13718050912303 0 0 42.3836664166459 0 1 1 0.427368421052632 1 NA 0 0.427368421052632 8.12 NA 10.6140817986815 10.12 1 0.933645738196247 0.700234303647185 1 28.0279140353575 0.280093721458874 5.75081540083085e-105 NA NA NA NA NA NA NA NA NA NA 0 0.080580827382 5.75081540083085e-105 17.4934738192767 NA 0.0169752567261034 0.3312 47.95 0 "sim1"
2006-12-14 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 616.256956521739 30 379772.636461437 22.7031578947368 31.2031578947368 36 "EMR" 2 794.655 0 200 1 1 29.3771086774941 0 16.885123625354 3.83857765339052 0 0 0 0 0 0 0 2.91 8.28 15.08 6.36 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.726666666666667 0 0 0 0 0 0 1 1 0.458947368421053 1 NA 0 0.458947368421053 8.72 NA 10.6078341666536 10.72 1 0 0 0 30 7.96684900529809 4.4407441778629e-113 NA NA NA NA NA NA NA NA NA NA 0 0.994155395904 4.4407441778629e-113 0.135510746368322 NA 0 3.9744 2.91 0 "sim1"
2006-12-15 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 633.671739130435 30 401539.87297259 23.0413157894737 31.5413157894737 36 "EMR" 2 801.08 0 200 2 1 24.2901587112367 0 23.5112562286022 3.83857765339052 0 0 0 0 0 0 0 1.58 4.52 12.5 4.35 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.535416666666667 0 0 0 0 0 0 1 1 0.338157894736842 1 NA 0 0.338157894736842 6.425 NA 10.6024082526584 8.425 1 0 0 0 100 7.47312884626698 2.28371175227966e-113 NA NA NA NA NA NA NA NA NA NA 0 0.51125763392 2.28371175227966e-113 0.0408173630091361 NA 0 2.1696 1.58 0 "sim1"
2006-12-16 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 651.221847826087 30 424089.895086023 23.3689473684211 31.8689473684211 36 "EMR" 2 807.305 0 200 3 1 20.2026074569135 0 26.9129269733926 5.53695452197119 0 0 0 0 0 0 0 1.03 5.29 12.72 3.73 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.51875 0 0 0 0 0 0 1 1 0.327631578947368 1 NA 0 0.327631578947368 6.225 NA 10.5978088649989 8.225 1 0 0 0 100 6.90565943955497 2.66464342580328e-113 NA NA NA NA NA NA NA NA NA NA 1.69837686858067 0.596537322084 2.66464342580328e-113 0.0175036409522083 NA 0 2.5392 1.03 0 "sim1"
2006-12-17 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 668.9725 30 447524.20575625 23.8544736842105 32.3544736842105 36 "EMR" 2 816.53 0 200 4 1 20.7109350923134 0 28.0678311184489 8.25583261398896 0 0 0 0 0 0 0 4.73 1.36 12.1 10.35 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.76875 0 0 0 0 0 0 1 1 0.485526315789474 1 NA 0 0.485526315789474 9.225 NA 10.5940400985661 11.225 1 0 0 0 100 6.24159571134821 7.25947546684966e-114 NA NA NA NA NA NA NA NA NA NA 2.71887809201777 0.1625188576 7.25947546684966e-114 0.347890127526094 NA 0 0.6528 4.73 0 "sim1"
2006-12-18 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 686.878804347826 30 471802.491862299 24.2313157894737 32.7313157894737 36 "EMR" 2 823.69 0 200 5 1 21.5432688164307 0 29.0287623106082 11.3211819495236 0 0 0 0 0 0 0 5.29 1.9 12.44 5.88 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.596666666666667 0 0 0 0 0 0 1 1 0.376842105263158 1 NA 0 0.376842105263158 7.16 NA 10.5911053218058 9.16 1 0 0 0 100 6.49495090193146 9.74427088436133e-114 NA NA NA NA NA NA NA NA NA NA 3.06534933553466 0.21814630816 9.74427088436133e-114 0.431385748188692 NA 0 0.912 5.29 0 "sim1"
2006-12-19 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 704.934673913043 30 496932.894484889 24.5934210526316 33.0934210526316 36 "EMR" 2 830.57 0 200 6 1 17.2872814601199 0 29.9511142623549 14.6748106427061 0 0 0 0 0 0 0 0.02 10.24 14.12 3.64 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.573333333333333 0 0 0 0 0 0 1 1 0.362105263157895 1 NA 0 0.362105263157895 6.88 NA 10.5890071659367 8.88 1 0 0 0 100 6.80913306806779 5.26680230119554e-113 NA NA NA NA NA NA NA NA NA NA 3.35362869318246 1.179086143488 5.26680230119554e-113 6.71138159175743e-06 NA 0 4.9152 0.02 0 "sim1"
2006-12-20 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 723.141195652174 30 522933.188849256 24.9581578947368 33.4581578947368 36 "EMR" 2 837.5 0 200 7 1 15.1066933275917 0 29.3199644216844 18.3051449214126 0 0 0 0 0 0 0 0.83 9.51 15 2.86 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.5775 0 0 0 0 0 0 1 1 0.364736842105263 1 NA 0 0.364736842105263 6.93 NA 10.5877475164912 8.93 1 0 0 0 100 5.83421042597056 4.91847748977721e-113 NA NA NA NA NA NA NA NA NA NA 3.63033427870648 1.101106197576 4.91847748977721e-113 0.0114036944921861 NA 0 4.5648 0.83 0 "sim1"
2006-12-21 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 741.496956521739 30 549817.736531002 25.3194736842105 33.8194736842105 36 "EMR" 2 844.365 0 200 8 1 13.6579955191009 0 28.2239830934566 21.7461342479179 0 0 0 0 0 0 0 0.91 6.99 13.16 4.57 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.572083333333333 0 0 0 0 0 0 1 1 0.361315789473684 1 NA 0 0.361315789473684 6.865 NA 10.587327507233 8.865 1 0 0 0 100 5.21525059733749 3.57636927884431e-113 NA NA NA NA NA NA NA NA NA NA 3.44098932650532 0.800646620004 3.57636927884431e-113 0.0136898102132575 NA 0 3.3552 0.91 0 "sim1"
2006-12-22 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 759.948695652174 30 577522.02002344 25.5518421052632 34.0518421052632 36 "EMR" 2 848.78 0 200 9 1 18.8161151316216 0 27.0221868211499 24.8583291759549 0 0 0 0 0 0 0 8.02 4.23 10.72 2.11 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.367916666666667 0 0 0 0 0 0 1 1 0.232368421052632 1 NA 0 0.232368421052632 4.415 NA 10.5877475164912 6.415 1 0 0 0 100 4.73080511955543 2.02742468060189e-113 NA NA NA NA NA NA NA NA NA NA 3.11219492803698 0.453882301092 2.02742468060189e-113 0.951481731749099 NA 0 2.0304 8.02 0 "sim1"
2006-12-23 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 778.578586956522 30 606184.616067214 25.9831578947368 34.4831578947368 36 "EMR" 2 856.975 0 200 10 0 25.9555865959613 0 27.7283653142914 27.6099852222998 0 0 0 0 0 0 0 12.89 8.31 14.3 6.09 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.682916666666667 0 0 0 0 0 0 1 1 0.431315789473684 1 NA 0 0.431315789473684 8.195 NA 10.5890071659367 10.195 1 0 0 0 100 5.90329604562773 4.39359141132589e-113 NA NA NA NA NA NA NA NA NA NA 2.75165604634497 0.983599242384 4.39359141132589e-113 2.29269399617382 NA 0 3.9888 12.89 0 "sim1"
2006-12-24 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 797.352173913043 30 635770.489243856 26.3310526315789 34.831052631579 36 "EMR" 2 863.585 0 200 11 0 25.1046424915579 0 30.3645316987924 30.5734948165873 0 0 0 0 0 0 0 5.16 5.43 11.15 6.07 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.550833333333333 0 0 0 0 0 0 1 1 0.347894736842105 1 NA 0 0.347894736842105 6.61 NA 10.5911053218058 8.61 1 0 0 0 100 7.78261912390343 2.73473282640577e-113 NA NA NA NA NA NA NA NA NA NA 2.96350959428742 0.612228330846 2.73473282640577e-113 0.411268125614993 NA 0 2.6064 5.16 0 "sim1"
2006-12-25 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 816.245326086956 30 666256.432358802 26.6205263157895 35.1205263157895 36 "EMR" 2 869.085 0 200 12 0 23.9182931012542 0 31.954564936622 34.327854326225 0 0 0 0 0 0 0 4.47 1.73 9.32 5.68 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.458333333333333 0 0 0 0 0 0 1 1 0.289473684210526 1 NA 0 0.289473684210526 5.5 NA 10.5940400985661 7.5 1 0 0 0 100 7.8530336413161 8.42623426116057e-114 NA NA NA NA NA NA NA NA NA NA 3.75435950963771 0.188639244288 8.42623426116057e-114 0.311956642836353 NA 0 0.8304 4.47 0 "sim1"
2006-12-26 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 835.314891304348 30 697750.967634794 27.0476315789474 35.5476315789474 36 "EMR" 2 877.2 0 200 13 0 25.7407226237903 0 32.7116833860117 38.5592238072116 0 0 0 0 0 0 0 7.69 1.93 11.36 8.87 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.67625 0 0 0 0 0 0 1 1 0.427105263157895 1 NA 0 0.427105263157895 8.115 NA 10.5978088649989 10.115 1 0 0 0 100 7.72553198119211 1.00378684677989e-113 NA NA NA NA NA NA NA NA NA NA 4.23136948098661 0.224719116908 1.00378684677989e-113 0.879082547087572 NA 0 0.9264 7.69 0 "sim1"
2006-12-27 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 854.531413043478 30 730223.935878083 27.4034210526316 35.9034210526316 36 "EMR" 2 883.96 0 200 14 0 20.4246964754466 0 33.7883951573453 43.0177288230151 0 0 0 0 0 0 0 0.22 7.82 12.95 4.57 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.563333333333333 0 0 0 0 0 0 1 1 0.35578947368421 1 NA 0 0.35578947368421 6.76 NA 10.6024082526584 8.76 1 0 0 0 100 8.26768068270445 3.98801261361241e-113 NA NA NA NA NA NA NA NA NA NA 4.4585050158035 0.892801769244 3.98801261361241e-113 0.000809361206650949 NA 0 3.7536 0.22 0 "sim1"
2006-12-28 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 873.866304347826 30 763642.317874527 27.69 36.19 36 "EMR" 2 889.405 0 200 15 0 16.4842875328126 0 32.9472855527757 47.7992473702187 0 0 0 0 0 0 0 0 10.14 13.83 1.06 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.45375 0 0 0 0 0 0 1 1 0.286578947368421 1 NA 0 0.286578947368421 5.445 NA 10.6078341666536 7.445 1 0 0 0 100 7.04177708514293 5.05379514833921e-113 NA NA NA NA NA NA NA NA NA NA 4.78151854720358 1.131399944532 5.05379514833921e-113 0 NA 0 4.8672 0 0 "sim1"
2006-12-29 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 893.309347826087 30 798001.590913469 27.9518421052632 36.4518421052632 36 "EMR" 2 894.38 0 200 16 0 13.7260012729688 0 31.1763861467868 52.3284330360514 0 0 0 0 0 0 0 0 10.1 13.51 0.44 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.414583333333333 0 0 0 0 0 0 1 1 0.261842105263158 1 NA 0 0.261842105263158 4.975 NA 10.6140817986815 6.975 1 0 0 0 100 5.9556951438678 4.9751427271156e-113 NA NA NA NA NA NA NA NA NA NA 4.5291856658327 1.11379192078 4.9751427271156e-113 0 NA 0 4.848 0 0 "sim1"
2006-12-30 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 912.860543478261 30 833314.371839425 28.2136842105263 36.7136842105263 36 "EMR" 2 899.355 0 200 17 0 11.8251857930028 0 29.1092706846414 56.3263488800874 0 0 0 0 0 0 0 0.03 10.89 13.75 0.2 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.414583333333333 0 0 0 0 0 0 1 1 0.261842105263158 1 NA 0 0.261842105263158 4.975 NA 10.6211456422293 6.975 1 0 0 0 100 5.06750242969488 5.37119399177881e-113 NA NA NA NA NA NA NA NA NA NA 3.99791584403603 1.20245645223 5.37119399177881e-113 1.50980753578285e-05 NA 0 5.2272 0.03 0 "sim1"
2006-12-31 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 160.227859088436 0 84.9207653168713 75.3070937715651 160.227859088436 0.01 160.227859088436 0 35.250128999456 0 517.313166277062 517.313166277062 932.5575 30 869663.49080625 28.5665789473684 37.0665789473684 36 "EMR" 2 906.06 0 200 18 0 10.464630055102 0 27.0920452171498 59.7041300854798 0 0 0 0 0 0 0 0 10.99 15.42 1.99 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0 0 0 0 1 0.53 0 0.55875 0 0 0 0 0 0 1 1 0.352894736842105 1 NA 0 0.352894736842105 6.705 NA 10.6290195098479 8.705 1 0 0 0 100 4.36378472600808 5.66997906658544e-113 NA NA NA NA NA NA NA NA NA NA 3.37778120539241 1.269345870408 5.66997906658544e-113 0 NA 0 5.2752 0 0 "sim1"
2007-01-01 "Chickpea" "Chickpea.Ghab2" 1 "Ghab2" "not yet" -5 45 "ROTATION_POISCHICHE" 1.76584768784879 0 0 161.039918251915 0 85.3511566735148 75.6887615783999 161.039918251915 0.01 160.227859088436 0 35.250128999456 0 535.251678682756 517.313166277062 952.396304347826 30 907058.720535397 28.91 37.41 36 "EMR" 2 912.585 0 200 0 0 9.46958140303471 0 25.1722815189499 62.4767436506247 0 0 0 0 0 0 0 0 10.81 16.05 1 20 0 0 9999 9999 0.22 0.53 0.3 0.13 1 180 0.01 0.0039 0.65 1.8 2 14 30 38 1 2 0 -5 0 0 46 0.0161 2.3 0.68 0 "fComputeCoefPhotoperiodLegume" 0.05 2 NA 21 NA 30 NA 40 NA NA NA 1000 17 0 0.3 0.4 5 0 NA 0.812059163478279 0 0 0.381667806834791 1 0.53 0.430391356643488 0.54375 0.812059163478279 0.156502305634883 0 0 17.9385124056938 0 1 1 0.343421052631579 1 NA 0 0.343421052631579 6.525 NA 10.6376965523876 8.525 1 0.159900184556713 0.159900184556713 0.159900184556713 100 3.80189560018626 5.57454227934451e-113 NA NA NA NA NA NA NA NA NA NA 2.77261356514494 1.24798030797 5.57454227934451e-113 0 NA 0.142198785136451 5.1888 0 0 "sim1"
